Bus_ID,Voltage,Voltage_Angle,Current,Current_Angle,Frequency,Class_Label
2,0.9236936159830412,9.840927853106592,1.070951868635317,-89.81519745916792,50.19430195932606,1
11,1.0111593114144604,-12.868546713895729,0.7735963254536916,-30.40719301565766,49.94318096956967,0
28,1.0263688919883744,12.883404373904078,1.1324359862443305,89.64330654113084,50.38660517904687,0
17,0.9682761265886272,8.797486908184858,0.9839074533550152,27.34038598137566,49.937379764437104,0
8,0.972084586093913,-1.8293073893796503,0.9523215770224638,-32.90539286071234,50.29152464270807,1
34,0.9708136915024141,-12.792437173602021,1.0655904708636998,-10.863582869037657,49.983236252054226,1
29,0.9119926133311286,10.900655531364471,1.0562789039580642,44.21030054124435,49.947315972258494,1
2,0.9854209432680243,-2.1939406841057085,1.0232696807104076,-42.89403212283934,50.18505750786548,1
37,1.0288673353325202,-9.636008580775261,0.9304710735741428,57.00672661108965,49.94032470179166,1
31,0.9835710633263143,-26.24668263602876,0.987050705209838,87.42103565974364,50.51487344752489,1
36,1.0154241418502372,17.729580806869635,1.1038444120409026,-37.73194715520539,49.84634209659487,1
29,1.0166026260209933,3.981929976217792,1.0204710000851351,76.18007881280147,49.924852306771285,0
3,1.0424113718544896,-10.970102970845694,1.0026072880962908,-43.24713050558225,49.971512192893464,0
29,0.908181918635603,-26.419429401386875,0.8802973321810159,34.34695340195539,50.40568596922119,1
29,1.0616370543229223,10.670057036182556,1.0369150294548504,45.34654478668176,50.32238211795508,1
27,1.0410208525588074,-0.9669843129032927,1.075385814230534,-2.031138924187232,49.95459803288749,0
29,0.9342374166991322,-20.13473957286008,1.135299999226019,-46.85570955470325,49.85544596666929,1
1,0.9712377867938402,0.7065061729745921,0.7802308338693525,57.169518131529514,49.94548701232313,0
7,1.0787778374766728,6.616031404677123,0.9690961622138481,-38.8693528960551,50.082611044300336,1
7,0.9766340661129156,-20.858150880576826,0.9416379093317174,-12.165189787165886,50.014210796480135,1
18,0.9867182485958028,-29.099555793564637,0.907133617291181,8.672474869514573,50.11810631742344,1
23,1.1266486200544452,19.747723944602278,1.0804300125572714,68.31411714009678,50.30685475944581,0
7,0.9676344269750168,-22.725640762967775,1.1938948958602542,24.95926698110796,49.94296559043341,0
14,1.025966435559106,-25.480699460705306,0.9991108098330046,-66.0832585856594,49.87573891984402,0
31,0.9925116648856986,7.506032615785131,0.8593609963844203,-24.474279864599396,49.72473661003262,1
19,1.0573093209366253,-3.838960037105469,1.1241083433544705,-50.539089024055365,50.01666330928317,1
33,0.9394956811757389,14.544283962977097,1.0713454856044513,-46.83121871162122,49.69663417885573,0
1,1.0373579729442954,24.888376049227865,1.0110339150969496,-62.37194464109682,49.791262158422136,0
29,0.9081586796483532,21.05768091158056,1.031595619950105,-31.725394059064023,50.0357453963346,1
23,1.1241425923291581,-12.265283534334344,0.9738193101064638,24.508589910521792,50.07126043372872,1
36,1.0092747214514959,-26.46752933628356,1.0204375748670627,-47.30105886794584,50.01186978604201,1
38,0.9159671826423237,-3.4809775662880966,0.9687446552274219,-41.61690483934378,49.77599350382798,0
15,0.9608016777841031,20.787348668068972,1.0808110153095196,-16.81707935302036,49.899506689294675,0
39,0.9939241327850121,25.439985523216137,1.188804839003446,-48.126054579313404,49.816001125731084,0
29,0.9743751177388396,28.079724292947773,1.0174857465390081,-26.2318901250897,50.19140770934011,0
30,0.9476998302148848,17.21016818064993,1.0234317789487282,-6.618606876362108,49.844919394063645,0
13,1.0064171636307844,6.878861440547446,1.002730169497486,72.02348071535943,50.09138969112723,0
10,1.0458549082749213,23.52272363020409,0.9671087173017011,11.601902156219765,49.94211856627084,1
12,0.9391503041419952,29.113476315907903,0.9382942621848962,-49.01314868793801,49.79573137811776,0
28,0.9732295914599262,-2.2010617073207364,0.9912109507990216,-1.2171566582445337,50.051481642802045,0
20,0.982104126054015,-20.05072409542463,0.9769676274238622,-49.87002305624774,49.787845937191626,1
36,1.013670337079737,8.208937128688603,1.058550345240821,85.48876066950285,50.02890205005215,1
33,1.0416557694707502,-10.190137662032164,1.0237870729569094,20.7708671800809,50.08571651017929,0
1,0.9851127188164945,-25.657454297188345,0.9895841786607802,-74.68737740306184,49.90235057088361,1
2,0.9400251871374061,-12.67906359176289,1.0217590948695112,41.29582325609394,50.11374732352778,0
8,1.004089450702716,18.804721864005977,0.7776357796213547,-28.896368424326603,50.46993201446914,1
28,0.9307710800620508,7.279338768062104,0.909302072775651,54.65139101906405,50.449217342259395,0
18,0.9049247705846977,-3.287513013941947,0.9489616952186384,10.692322320845875,50.39095925396088,0
2,1.0146842934688707,-10.134328580699027,1.162012186492077,-86.69986631952064,50.43546943781959,1
12,1.105994614257617,-14.275712613394912,0.9212245599596356,22.377439412695423,50.228539804101906,0
30,0.9713249353469693,17.20337510638535,0.7720011767866788,1.909922363903192,49.95705936433445,1
29,1.0431313278311232,-4.6022796710338305,0.8816526922935697,-42.88947358163247,49.91120963685226,1
7,1.0792451154777263,-19.06732771945278,0.9610339441493606,85.2377235443868,49.7941236543909,1
30,1.0150532882569,27.334918113834753,0.9645907606564441,-24.270006206483046,49.73311192572948,1
31,1.0134877839137992,-5.077853870365594,1.0835995817988517,-54.50217852490726,50.015749556921605,1
2,0.9884302666603466,-22.002110369269786,1.0313067962060127,18.933450271381247,50.03893995128664,1
11,1.066624531195697,-18.459999466807222,1.018610940907617,-57.46347791175698,49.91069882022585,0
2,0.960218131533023,28.64677498949486,1.0267209796078238,-89.98594612458956,49.63524072298853,1
17,0.9771416703265929,-7.074168162679044,0.9609400123607009,50.90756058344243,50.08927433382502,0
14,0.9683892752453296,24.09348267872042,0.8667387325559919,33.930736954220365,49.706606579273,1
7,0.9257651977234861,6.374347210645816,1.0693041549070392,-3.95961222878681,50.238290681416856,0
32,0.9867502398904976,-17.929197009104016,1.077979208690081,68.3364145161683,49.744236348082644,1
15,1.0651249894730361,-17.870053577698695,0.7993485617747181,-25.532235479045866,50.22985596120787,1
12,1.0950612285326442,0.34620923986114605,1.057228771985484,3.910387335156969,49.979140531681495,1
24,0.9367842900069093,24.47104673820533,0.9866028361039306,-58.93343870287022,49.8118698414225,0
7,1.0485639860176716,-5.001500509854203,0.9877716540951181,-17.062476743356882,49.98866787631628,0
30,1.0008995652511348,7.987849544965876,1.0133887111567499,-73.85873498285946,50.1051810641603,1
37,1.0507275073684197,25.757940821395174,1.0448846570081864,25.727342653548746,49.91955905112883,1
23,1.0238808085631432,-3.619493859334156,0.9121112685440083,-36.81690039351439,50.217322569306674,1
4,0.9385543520473862,-10.791060517239277,1.0686804843704147,-79.31021887825136,49.89570749732097,1
3,0.9498238403347008,-4.189390474636909,1.056105546279261,25.120239544872433,50.22418351480931,0
1,1.0009643667532377,-9.941356144140709,1.0049446700969313,-0.5097382110925253,50.011781318975366,0
22,0.9774518717246719,-19.32089550511384,0.818434300751898,29.333742935688704,50.111220726257386,0
29,1.032978747343223,21.412985327055537,1.0864437892989234,11.49221894140861,49.88924236541373,0
23,1.0286380715537917,13.494722810203818,0.8617516481222687,46.446735752377265,49.95817563936907,0
37,1.0163214886562473,4.6702019161836645,0.8553375362540513,-84.148989424908,49.6547225315144,0
7,0.970907194484108,23.97390472633579,0.8872795645676542,-23.876931296428197,50.10338333785103,1
15,1.1087125132545208,19.67730168972409,1.239568134582799,9.067860273471766,49.60680288727691,0
5,1.0293235307562871,-19.244955584765474,1.001548631583068,33.98052539527181,49.98201466008826,1
18,1.0302753912322755,16.567856979124528,0.9052963988651229,17.23730633190712,50.00606671520321,0
26,1.0370196807567018,-4.486578839309232,1.01404460918488,43.90383235709291,50.096736450326965,0
13,0.9607738688341457,19.218348881351822,1.036584216767463,87.54850937644642,49.95891470217157,1
22,0.9699629192968036,-13.447213389414728,1.1457493046362432,-5.876208313050498,49.83282611732091,0
16,1.0607992359749143,4.262972066143007,0.8784533761610187,-78.8873639084845,49.95464296993147,1
6,0.9459477691542408,14.401400366114302,0.9833279440370029,-84.11503597648755,49.929474339866715,1
19,1.0396107114367925,-8.497924454334502,1.0626319324469928,27.997641811381754,49.83586900817546,1
11,1.0133711177923903,-14.720470561373158,0.8895364348866436,-42.72147850192986,50.15533532869949,0
24,1.0443610747516954,-27.611740267347923,1.1466785226137133,35.260623022865374,50.54600265036005,0
17,1.00660266775326,-27.519856556379057,0.9337608833152434,-33.550002389635296,50.092819494750266,0
4,0.9887868707689682,-22.414492843837635,0.9152012914226504,47.90674965216891,50.260913748768324,0
27,0.9085263648233262,26.60558501649409,1.0653718453895527,-31.3223638714192,49.76542384991475,0
33,1.0341147469608232,-12.135793319329604,1.039690654410628,71.91386750578707,49.70460218480859,0
36,1.0583189767384056,16.033500289829433,1.0763170834923168,-49.06117171310218,49.89678196575241,0
36,1.0194647196392108,-20.818435769454553,0.8839443425173897,25.416621943336068,49.69834382205308,0
5,1.0473447503381161,15.852833259346404,1.0154505163834637,14.383545371363212,49.778521977961795,0
9,0.9763428292062203,6.191630992697014,1.044117641159698,-35.577539717988,49.75806213137842,1
32,1.0166474716438727,-0.34728693386611553,0.9793032636197577,-53.6757667273327,50.092357069208006,1
21,0.9814425062685399,-5.699677708720667,0.8976365860034714,-30.676030462585842,49.90739185925182,0
36,0.9482922330703818,25.370343058840263,1.0241693621401549,63.79102647885864,50.283164583758676,1
1,1.055923130669153,-9.165967281075492,0.9257754194329252,-79.80725214860385,50.03008767314181,0
11,0.9735160194558783,-4.727221166217724,0.9620893944076638,28.501294610481523,49.81629030537632,0
11,0.9608726014679586,29.557761633928706,1.175772043014993,51.4710846016618,50.479609752636236,1
3,1.076656575702231,-29.282574601323063,1.0633041332849147,-5.736507061608393,50.05149217483129,0
15,1.0199337995693265,-0.7390220060706767,0.8654028346016501,76.61034978669306,49.73504327921209,1
10,0.9203887729317453,17.54775711739277,0.9381354738203035,-55.575296508513674,49.70488047858068,0
29,0.9782046743290932,21.54486019098416,1.0247549859107863,25.989101897293594,50.15020889903641,0
11,1.0263799404122653,-16.191372551603855,1.070335965955743,65.81460990657786,50.0542150787002,0
20,1.0447458023250218,16.293140530423486,0.9975262507522585,85.08059984018718,50.11082684716677,0
25,1.0320847298233697,26.81893363503395,1.0345033309865896,-42.30927165675279,50.20211669772295,1
9,0.9779684826017947,-14.797048247616724,0.9715256030012043,-63.65906911296449,50.36365610923836,1
21,1.0228947807855435,-14.635041300512764,0.7950249586483942,78.08922249406797,50.128501932342886,1
37,0.9277431134818501,-18.680017600699625,0.9532687561656962,12.072215079013091,50.08321268772579,0
18,0.9901013905026127,-23.95534482022603,1.050444334288841,-2.812654770429674,49.865323622875756,0
13,1.0736710809612409,24.183557170906248,0.9853926552718848,1.4397321529117875,49.83426340021771,0
9,0.9749703239884356,28.19318735364981,1.1050716565529588,87.90088033956317,49.79147395398992,1
37,0.9743148048905064,18.633628510840538,1.2060972563614938,-81.22411725746704,49.93628812875937,0
37,1.0555669296687673,-19.712648065203204,1.0045628503226451,-43.120628572661616,50.184346910695915,0
7,1.0389007678266124,-0.27824344222069186,0.8976749829270407,84.65435881989544,49.81189042173797,0
16,1.0154413290049848,9.338951572310265,0.9358256811981227,41.59164613877937,50.03538431538614,0
10,0.9885950623523895,29.369990426671585,0.9633828439849205,-10.808390988234592,49.6260482581759,0
19,1.0232840558186267,-15.983289595815705,1.062728624916938,73.20825922512483,50.01891037113117,1
14,0.9247787911309134,29.88409701667336,1.182111146978029,26.656901468520545,49.760125568157,1
4,1.0090410769928115,-11.90115244509158,0.8762531492271225,-14.13041090353586,49.73916034605286,1
15,0.9901712653705786,-24.181959632006087,0.837724441222193,60.03213558288263,49.922061807873845,0
5,0.9714887238306248,-5.371853973755986,1.0916962733847464,-65.6051408287316,50.163040289973644,1
4,1.0187543485030028,1.2128785286923751,0.9749314393579718,22.942960448647696,49.910771239499034,1
3,0.9947672763331761,25.36597849195664,1.0188133910900479,6.222579119205449,50.09152205410477,0
27,0.901483046004555,13.407826528010887,1.0209142097672292,32.45289236246545,49.95521549073367,1
11,1.0864332431987849,-4.141395484758178,0.9204159542701251,-67.4976178365836,50.03535787680443,1
23,0.9827289730730197,-7.844790028486553,1.0377144470109694,-50.80048428310171,49.95668782887996,0
23,1.0115741670422878,-26.272133183379676,0.9695975057423419,-53.405060862763236,50.032951031239314,1
6,1.003144017305037,-16.329122291898855,1.1141048606345247,24.264842123969657,49.94947715792072,1
4,0.9560871596961048,29.829691661528905,1.094151078007058,-55.431941351434496,50.207231772417806,0
29,1.0289219818783255,-4.688113574395803,0.8542182341662806,11.219198757886346,50.0742342075449,0
35,1.0104258673757835,11.236220807562646,0.8373658992654196,32.79721875081509,50.11701136779052,0
13,1.039616264651333,-18.592073485421825,1.0594985177027911,27.797661174076197,49.78451731387198,1
36,0.9888558755365334,-13.169016144145782,1.0466789267751881,-72.21364328731062,50.114398534646725,1
29,0.9591958413895898,22.438671254927527,1.1334380319237962,-45.51247889039539,50.20112151697242,0
26,1.0352305611369772,-22.40736661848981,1.0185200234957703,84.51620322893973,50.08466919838343,0
32,0.9870685349591266,12.595468249144986,1.0832208694030971,67.5445155990248,50.024958133638954,0
32,1.012487901610629,15.781521176193941,1.0024001899704154,-11.786207950195958,50.330979976299425,0
36,0.9363827649921103,10.914922441569061,1.2686869643916903,-70.61625709852382,49.608770042576474,1
16,1.009861647248454,5.574332579388049,0.9342965257798802,87.36513970975125,49.9890022540778,1
1,1.0522453640205707,28.377047214691295,1.1658748220395698,36.65572951216991,49.777696888203785,1
15,0.9408950920641156,-22.606532769494848,1.1482638470173436,-78.01822677407684,49.83192715461974,1
8,1.0196785788087068,-10.867260161860578,1.0033831122693202,74.33142683367785,49.748141604323685,0
18,0.9650397218865532,18.26901077781494,0.9626669607988275,-49.041234312807134,50.05343409725172,0
7,0.9830475936789081,26.783533713455448,1.1029750331833827,-57.77225812707987,50.17355099916493,0
35,0.9686092186116149,2.7744941438343176,1.1003409124939982,-42.48639609775135,49.999571538504526,1
30,0.9917646282301296,-19.8897473343092,1.1137582397911423,70.73186956841536,49.961970835743955,0
36,1.0027631091294706,5.43370935332463,1.0653983838862393,-36.790135107034175,50.350471741060545,0
26,1.0340367729716011,20.214100958767524,1.0572736119623076,34.37964133796898,49.86306203123151,1
6,1.0094562325241345,14.064760016612347,1.165591120191508,22.065066691963338,49.960684962341084,0
24,0.9892200994528216,7.458510898475907,0.9665591490329218,71.87546844426251,49.79727554574129,0
25,1.0112203904593864,-11.803803766653122,1.1009578476737352,-66.17382920569952,49.99305228835369,1
11,0.9910020566949144,-26.099109170585727,1.1937399800583166,-84.14421032492672,50.304853176978696,0
13,1.0381324136795855,-18.24952934672,1.0404523682832827,37.56780066763764,49.943015619186056,1
6,1.0084721339747675,7.8716485377548935,0.9401491771292735,-23.967086908088945,49.76752177891039,1
22,1.0473938190620793,-12.928309856812504,1.0617998151431884,29.56553159144073,50.38592533314073,1
1,0.9325110573922841,-29.66367954720677,0.9754756883452494,-7.891430623606823,50.183926710633806,1
25,1.0086176803768194,-3.3155908479334855,1.178443893506775,-87.23904533924306,50.14788665605354,0
28,0.9961612346937608,-5.793546799483881,1.1214108864763388,-14.946937415726893,50.226900639211046,0
35,1.0163028022974696,3.0538555836457704,0.8998441480711157,58.416517881173064,49.998441695291014,0
34,1.00357161232377,23.73386648767167,0.8875218087691548,67.6158918410224,49.94556295599036,1
22,1.0353759391752455,-16.404554174245277,1.1142861851319388,42.12630677350634,50.10026904576806,0
30,1.0017363163665916,15.681091202935711,1.1678739029535787,-83.75807657952312,49.969639816893554,0
3,1.0107282473320536,22.87076564849921,1.0154097781019111,-44.97486996458616,49.75214466913637,0
3,1.0117474106370186,8.849813659944722,0.9670386630509763,-54.12836655570787,50.040921386768964,0
35,1.0412842624153624,8.22703152496512,1.1885963040871033,53.97206333923455,50.39130942298857,1
15,0.9915335617648308,24.821871530930366,0.9943241736586561,37.270761128930644,49.76388821804091,0
14,1.0559372797081457,-26.945911749696833,1.0527757601107781,-32.945116361026095,50.26539367132315,1
17,1.0296373089595916,28.19008106134131,1.079713017071425,52.05816116040447,49.996777386629134,1
20,1.028866039584228,-21.420761973104906,0.9478891078875257,-60.8665412076103,50.010727772658996,1
13,1.0360329104810808,-14.789403351721946,1.1047216002608602,-63.25829297701581,50.199346485707814,0
39,1.0065352190797845,25.827536016200163,0.916943167066903,41.67431187738114,50.15089203274247,0
28,0.8713070284888527,-11.211989596036194,0.9623765145085785,-28.706056700958896,50.04322785260497,1
5,1.0179288264314148,-6.436935815584349,1.0446812786102926,-83.41188895816933,50.113759280364235,0
19,1.0335481721711637,-12.93573602304711,0.8360309439261812,-35.29942026193297,50.35356776056467,1
20,1.02458002208694,22.69917763141872,1.0980763539339706,-43.65020322081836,49.86589445085769,0
26,1.0212045669940433,6.402671715146887,1.010888283042804,57.31206660856088,50.362021292947226,1
6,0.9946146251698424,20.94940763574089,1.0231546106819613,81.92981692310104,49.90121550319896,1
2,1.0080767244432067,18.391810899262808,0.7632328367735489,38.998368803871244,49.94076713080648,0
9,1.0470248664254589,10.72518948427819,0.9504751775034621,84.88090208808245,49.949832055138806,1
20,0.9681176877447467,-25.600398305777503,0.9480667731707206,87.29593815295462,50.1604164865395,0
20,0.9398214927438386,-22.77487012079103,1.0047114836215623,-80.86426568119612,50.267671004597005,1
33,0.9402211206067742,17.854034955963357,0.9283721640731802,1.0251302225215824,50.224783735252835,1
25,0.9474530326945055,27.249627725442465,0.9627460491784041,28.39425655657064,49.9633718040472,1
9,0.9579911945403099,19.770574737604115,1.0443659187268566,-34.75544265125906,49.90164802862557,0
34,0.9851724353548902,29.045476788604482,0.9157539901727567,5.906568642774374,50.1307394294753,1
26,1.040918498486606,12.86985939523484,1.0055849633829241,50.193419719770276,50.03541038075705,1
2,1.083401724193922,-9.63451956104204,1.1005973042351067,-67.54326912660974,50.19773873569553,0
19,1.0507815570958494,-24.666754921044724,0.7517898415798637,-7.575910339597229,50.29909674715132,1
37,1.0489468381983644,-8.709078319259671,0.8231698264912743,49.50365388316877,49.94371430568315,1
32,1.0539442270453667,11.020471156112507,1.0008184415355261,52.007125935251565,49.794780155489576,1
27,0.9636089722619088,25.3591429996156,1.0380772110311722,-65.79496033831307,50.07087586658394,1
1,1.0350842368335809,-3.39078563900663,1.0169204505676925,42.824565433057984,49.70836458151883,1
34,0.9988043897211837,-28.536341847781618,1.0102144023276602,-8.705787801845517,50.221811088179095,1
16,0.9976233407597727,23.03233558861016,1.000660508546702,-13.054870870303574,49.59884108754602,0
23,0.9609507237698834,-23.71337531435905,1.1141179540204993,-48.280821837254855,50.061489125964655,1
5,1.059551785199041,20.432697121873268,0.9531192677199608,56.36734201939433,50.108097953680314,1
3,0.9353688596192564,-9.449646376163258,1.0454165380920202,-13.58191795744068,50.11222726911145,1
1,0.9896553256210224,18.738416129559504,1.0532732477286293,56.87490755576769,49.92592086326836,0
33,1.048384645206628,7.898910383256343,1.0978857136032878,72.02374134246779,50.34917854447503,0
17,1.0259925960026413,19.726046390998107,0.794847300731216,3.1146859062476153,49.68517189602764,0
4,1.0361631053151268,-10.334235179152646,0.9398201833129813,83.3486553797328,49.96653498464256,1
30,0.9124759136789713,11.344896420098173,0.8632356352203736,-74.37866661853849,49.95126857739421,0
13,1.0334569154600688,-3.426500233963928,0.9430254371957846,-10.359059141147753,50.060864084177446,0
4,0.9843389168249644,25.125504819621206,1.033699500223311,-34.58194683295291,49.93713179979945,0
16,1.0238362868159034,-25.21271502960073,0.8828674696926735,-26.112643444021124,49.99001796770087,1
13,0.9489958224474777,-28.321322025911716,0.8453641313535838,73.54505725272412,50.23325638785505,1
29,0.9774900892694878,29.910876623568022,0.9149970105854368,11.752481633015663,49.921389982543005,0
5,1.0115370841456688,-16.784834202870098,0.8738071019124923,-3.7684079169214044,49.83457055395888,0
5,1.0171448852101341,-23.545000619189025,1.0306363907397884,-78.16930494414508,49.71338903101661,1
28,1.0463572970183033,-18.937683213296364,1.055561846854264,51.16251174631512,50.11626097587052,1
22,1.0437022545004657,-22.96390611312031,0.8318422974595814,24.81186126848229,50.01847616529914,0
5,0.9718562612641144,26.264649436480404,1.06427939633893,-16.653731718249503,50.032791028693936,1
17,1.0143273948517573,26.887391492270858,0.9258650881146062,89.67962555380902,49.89893945698159,0
1,1.0086560149709818,2.3321379423442536,1.1725631873040523,60.4139524904688,50.06307370418706,0
13,1.0110170434983456,-17.34217398732803,0.9316995155377925,-49.78407947389409,49.971018923769854,0
10,0.9131402464749196,-20.73942484452127,1.0474896731006273,50.661566269891296,49.77862816784989,0
31,0.9550392452240279,-0.4539628741128041,0.7826414547263814,-57.95703437409079,49.54878365154455,0
11,1.0083478976829265,19.42977500153414,1.0740643425217116,10.639737060804109,50.02252428971427,0
28,1.0536374178317394,-10.586862820184045,1.1849374357264888,-11.864105095819937,50.01000562215452,0
31,0.9671904007876566,-4.83522609059478,0.8941129452898557,22.87395644962345,50.10954025565897,0
19,0.9767894825576736,-20.31602519165414,0.9477336621607283,-18.33228338988451,50.04364574200487,0
33,0.9406852281340399,-20.084468426350362,1.0244308286113828,-85.63438109913061,49.96904066793693,1
1,0.9468168182101981,18.37727275602068,1.0153305082529613,19.588111791580005,50.04406450023529,1
17,0.9880458823203021,25.294022519768532,1.0734524270690455,31.744392506862155,49.928907107544504,0
30,1.0088850010291814,-4.956744464629363,0.873895011773954,75.20942444148551,49.848207024518665,1
32,1.00988449043289,13.309537289295747,0.8637122351305103,-53.22878504699168,50.1180272520421,0
32,1.02155856518102,-20.72270247889391,0.8560422175622131,11.003475890330222,49.78743527016221,1
14,1.0719718064215102,-6.267851404204489,0.9207350117375486,41.66097010627101,50.08872158775369,0
10,0.972892579645078,-6.991962141082215,0.995501546822595,-83.76888913682936,50.2977991154367,1
17,0.9808312924164533,9.881909843416267,1.0701793765844199,4.808755137895872,50.157246248620034,0
16,0.9049244811125051,27.00932222387671,1.0775623955953866,-79.35316129729142,49.7971076877537,1
36,0.9653943765499087,28.79648139484417,0.9157310844908462,0.4328311521444448,50.00883410092089,0
3,1.0168396716201635,-6.347078836993209,1.1127156194777594,49.60469168134472,50.2270472150396,0
19,1.00039054100562,-5.217679947627985,1.1082690114705291,41.22966258732529,50.14175187749697,1
20,1.0293485782361906,-1.2046553041507053,0.8531606514586706,-47.95184646143233,49.82862394944554,0
3,0.9873284141851542,-25.56151051208828,1.036127256578941,73.31079210258059,49.85105828692876,0
5,1.0814908424681489,-29.81406535695433,0.7733079682890307,-16.470428993267987,49.96103389262639,0
